lender_cert,lender_name,borrower_cert,borrower_name,lending_amount,relationship_type,start_date,is_synthetic
4190,American Heritage Bank,19502,First National Bank of Tennessee,16128.402801890114,interbank_loan,2023-07-25 17:04:10.556006,True
4190,American Heritage Bank,20727,"Dallas Capital Bank, National Association",65479.118278880844,interbank_loan,2024-03-31 17:04:10.556035,True
4190,American Heritage Bank,8136,Independence Bank of Kentucky,368940.30866395787,interbank_loan,2025-05-21 17:04:10.556063,True
4190,American Heritage Bank,29782,First Federal Bank,15453.93368307496,interbank_loan,2023-08-28 17:04:10.556091,True
32629,First Savings Bank,18199,Newtown Savings Bank,180727.29828399175,interbank_loan,2025-09-28 17:04:10.556176,True
1402,Citizens Alliance Bank,3387,FirstBank Southwest,127639.59319700972,interbank_loan,2025-07-07 17:04:10.556261,True
1402,Citizens Alliance Bank,10634,Pinnacle Bank,108147.26295409916,interbank_loan,2024-04-30 17:04:10.556290,True
17211,The Citizens Bank,35157,Farm Bureau Bank FSB,67361.23729073364,interbank_loan,2025-07-14 17:04:10.556375,True
17211,The Citizens Bank,10307,Builtwell Bank,128384.12352870793,interbank_loan,2024-02-03 17:04:10.556403,True
17211,The Citizens Bank,17612,Central Bank,85563.68446218647,interbank_loan,2025-10-06 17:04:10.556431,True
17211,The Citizens Bank,1874,Bank of Labor,53683.15748845281,interbank_loan,2024-03-13 17:04:10.556459,True
29520,Washington Financial Bank,34805,Mission Bank,58591.975945100035,interbank_loan,2023-03-30 17:04:10.556544,True
29520,Washington Financial Bank,32296,Union Savings Bank,303876.941376377,interbank_loan,2025-08-22 17:04:10.556572,True
29520,Washington Financial Bank,15545,Frontier Bank,59162.5039214533,interbank_loan,2024-01-28 17:04:10.556599,True
29520,Washington Financial Bank,59177,"Square Financial Services, Inc.",23990.559918990788,interbank_loan,2024-08-11 17:04:10.556627,True
29520,Washington Financial Bank,33005,FCB Banks,147883.7035175043,interbank_loan,2025-06-30 17:04:10.556655,True
58090,FFB Bank,32647,Northwest Bank,189681.32679277388,interbank_loan,2024-01-03 17:04:10.556740,True
58090,FFB Bank,15932,The Citizens Bank,29085.84807900484,interbank_loan,2025-02-23 17:04:10.556769,True
58090,FFB Bank,23041,Bank of the Pacific,18800.62622116408,interbank_loan,2023-09-01 17:04:10.556797,True
9172,Security Bank and Trust Company,59113,"Grasshopper Bank, N.A.",73742.54017251774,interbank_loan,2023-11-02 17:04:10.556882,True
9172,Security Bank and Trust Company,5956,Peoples Bank,98022.08533111932,interbank_loan,2023-10-05 17:04:10.556911,True
9172,Security Bank and Trust Company,58310,US Metro Bank,96485.65319501454,interbank_loan,2025-08-06 17:04:10.556939,True
9172,Security Bank and Trust Company,5598,Troy Bank & Trust Company,119851.73576361695,interbank_loan,2022-11-27 17:04:10.556967,True
9172,Security Bank and Trust Company,31945,TrustCo Bank,244914.3263103847,interbank_loan,2025-07-11 17:04:10.556996,True
9172,Security Bank and Trust Company,19850,West Gate Bank,45933.85555969198,interbank_loan,2022-11-09 17:04:10.557024,True
14158,Union Bank,20727,"Dallas Capital Bank, National Association",75581.49414178038,interbank_loan,2025-02-13 17:04:10.557109,True
14158,Union Bank,34047,First Community Bank,35393.98734150232,interbank_loan,2023-02-21 17:04:10.557137,True
14158,Union Bank,26223,"Golden Bank, National Association",56814.778234954,interbank_loan,2024-03-23 17:04:10.557165,True
14158,Union Bank,28788,Sturdy Savings Bank,33913.018690122284,interbank_loan,2025-04-21 17:04:10.557193,True
14158,Union Bank,5496,Cornerstone Bank,210782.675535743,interbank_loan,2023-09-24 17:04:10.557221,True
13339,The State Bank and Trust Company,11522,Liberty National Bank,103418.95744020527,interbank_loan,2025-02-16 17:04:10.557305,True
23298,Watertown Savings Bank,15970,Ulster Savings Bank,119725.64450248322,interbank_loan,2022-11-22 17:04:10.557389,True
23298,Watertown Savings Bank,21843,Mizuho Bank (USA),659403.2976290206,interbank_loan,2023-05-25 17:04:10.557418,True
58752,Northwest Bank,29523,Peoples Bank,114592.67518520688,interbank_loan,2023-01-20 17:04:10.557502,True
58752,Northwest Bank,1040,Midland States Bank,566941.8692381973,interbank_loan,2025-09-22 17:04:10.557531,True
1299,Evolve Bank & Trust,18272,Community State Bank,54208.73735887521,interbank_loan,2023-03-25 17:04:10.557615,True
1299,Evolve Bank & Trust,16389,Bank of Travelers Rest,97069.9959528221,interbank_loan,2024-05-31 17:04:10.557644,True
1299,Evolve Bank & Trust,10619,Hawthorn Bank,88198.37186448053,interbank_loan,2025-09-09 17:04:10.557672,True
58310,US Metro Bank,16250,Marquette Bank,201793.50602462605,interbank_loan,2023-10-30 17:04:10.557757,True
58310,US Metro Bank,1060,Wood & Huston Bank,77311.045061218,interbank_loan,2024-11-12 17:04:10.557786,True
58310,US Metro Bank,9888,The Dime Bank,51508.537939472844,interbank_loan,2024-06-14 17:04:10.557814,True
58310,US Metro Bank,10667,Mabrey Bank,92259.28264877565,interbank_loan,2023-01-03 17:04:10.557842,True
58310,US Metro Bank,58696,FVCbank,174166.1091249495,interbank_loan,2023-05-22 17:04:10.557870,True
58310,US Metro Bank,32282,Malaga Bank F.S.B.,76413.59786555578,interbank_loan,2023-08-10 17:04:10.557897,True
29847,Main Street Bank Corp.,14065,Pinnacle Bank,189500.1357552126,interbank_loan,2023-10-20 17:04:10.557982,True
29847,Main Street Bank Corp.,90259,North Easton Savings Bank,82901.69310964269,interbank_loan,2025-09-06 17:04:10.558010,True
29847,Main Street Bank Corp.,5673,Citizens Bank and Trust,95627.17962722866,interbank_loan,2025-07-23 17:04:10.558038,True
17749,Bath Savings Institution,24897,Community National Bank,163336.82481037674,interbank_loan,2023-05-01 17:04:10.558123,True
17749,Bath Savings Institution,23287,The Cape Cod Five Cents Savings Bank,465186.12179974327,interbank_loan,2024-05-11 17:04:10.558152,True
15572,First National Bank of Pulaski,90259,North Easton Savings Bank,128018.7913710142,interbank_loan,2024-11-23 17:04:10.558237,True
58595,"Chain Bridge Bank, National Association",57103,"Schaumburg Bank & Trust Company, National Association",58802.51408496663,interbank_loan,2024-12-06 17:04:10.558322,True
58595,"Chain Bridge Bank, National Association",25738,Sovereign Bank,78088.6573634285,interbank_loan,2024-05-28 17:04:10.558351,True
58595,"Chain Bridge Bank, National Association",27619,Piedmont Federal Savings Bank,58175.75117599255,interbank_loan,2024-06-11 17:04:10.558380,True
58595,"Chain Bridge Bank, National Association",31840,Financial Federal Bank,34568.737312453966,interbank_loan,2024-03-25 17:04:10.558409,True
58595,"Chain Bridge Bank, National Association",17115,Partners Bank of New England,69144.80704455657,interbank_loan,2022-11-26 17:04:10.558437,True
7542,Ameriserv Financial Bank,58696,FVCbank,160654.0788119255,interbank_loan,2023-01-27 17:04:10.558523,True
7542,Ameriserv Financial Bank,90297,Webster Five Cents Savings Bank,69796.38405234597,interbank_loan,2025-06-08 17:04:10.558552,True
7542,Ameriserv Financial Bank,57825,Truxton Trust Company,18354.98082411995,interbank_loan,2024-03-27 17:04:10.558581,True
7542,Ameriserv Financial Bank,19333,Republic Bank of Chicago,38102.62923498911,interbank_loan,2025-07-27 17:04:10.558609,True
57813,Sterling Bank,15932,The Citizens Bank,70653.44265319116,interbank_loan,2023-06-25 17:04:10.558694,True
57813,Sterling Bank,22308,West Michigan Community Bank,103134.62989940641,interbank_loan,2024-02-04 17:04:10.558723,True
57813,Sterling Bank,57777,Meridian Bank,240059.83230366226,interbank_loan,2022-12-26 17:04:10.558751,True
17743,Saco & Biddeford Savings Institution,9457,The North Side Bank and Trust Company,60623.195722385855,interbank_loan,2023-10-26 17:04:10.558837,True
17743,Saco & Biddeford Savings Institution,58696,FVCbank,110728.23548212498,interbank_loan,2023-09-02 17:04:10.558865,True
17743,Saco & Biddeford Savings Institution,18200,Dime Bank,117137.12983199468,interbank_loan,2023-09-16 17:04:10.558893,True
17743,Saco & Biddeford Savings Institution,16418,BankSouth,117696.32859206741,interbank_loan,2023-09-16 17:04:10.558921,True
8426,1st Summit Bank,57358,Stifel Bank,175081.873978636,interbank_loan,2025-02-28 17:04:10.559006,True
8426,1st Summit Bank,28362,Century Bank,93086.64746537186,interbank_loan,2024-04-18 17:04:10.559034,True
7404,First Keystone Community Bank,23647,TIB National Association,188526.9093718652,interbank_loan,2025-04-14 17:04:10.559119,True
7404,First Keystone Community Bank,6821,The National Bank of Blacksburg,37922.30659877061,interbank_loan,2024-06-27 17:04:10.559148,True
7404,First Keystone Community Bank,18489,Adams Bank & Trust,119543.63241162078,interbank_loan,2024-12-05 17:04:10.559176,True
7404,First Keystone Community Bank,58309,American Momentum Bank,61185.7565436925,interbank_loan,2023-01-04 17:04:10.559204,True
7404,First Keystone Community Bank,8235,Planters Bank & Trust Company,150309.53036562374,interbank_loan,2025-08-22 17:04:10.559232,True
23537,Bankers' Bank,17743,Saco & Biddeford Savings Institution,101050.10070755552,interbank_loan,2025-06-16 17:04:10.559316,True
89,Signature Bank of Arkansas,26856,Falcon International Bank,203566.24653463403,interbank_loan,2025-05-25 17:04:10.559399,True
28362,Century Bank,12627,Bank of Washington,111366.81742867536,interbank_loan,2023-03-22 17:04:10.559483,True
28362,Century Bank,6423,Amboy Bank,98032.47791611415,interbank_loan,2022-11-16 17:04:10.559512,True
4666,"Armed Forces Bank, National Association",6271,Community National Bank,68898.59944088955,interbank_loan,2023-08-10 17:04:10.559596,True
4666,"Armed Forces Bank, National Association",8866,"Merchants Bank, National Association",52251.414665128155,interbank_loan,2024-09-21 17:04:10.559625,True
4666,"Armed Forces Bank, National Association",1265,Cashmere Valley Bank,110344.95241751744,interbank_loan,2024-03-20 17:04:10.559653,True
4666,"Armed Forces Bank, National Association",28263,"CFBank, National Association",136498.2936467238,interbank_loan,2025-09-25 17:04:10.559681,True
22537,Peoples Bank of Alabama,16849,First Arkansas Bank and Trust,38251.520371248174,interbank_loan,2024-06-27 17:04:10.559765,True
22537,Peoples Bank of Alabama,23620,Dedham Institution for Savings,105605.68426860795,interbank_loan,2025-01-25 17:04:10.559793,True
22537,Peoples Bank of Alabama,57825,Truxton Trust Company,46538.31767008949,interbank_loan,2024-04-01 17:04:10.559821,True
22537,Peoples Bank of Alabama,15555,Central Bank,41585.73444991903,interbank_loan,2023-08-13 17:04:10.559849,True
22537,Peoples Bank of Alabama,6861,SKYLINE NATIONAL BANK,66843.89820812734,interbank_loan,2022-12-04 17:04:10.559877,True
22537,Peoples Bank of Alabama,17393,German American Bank,497589.899333815,interbank_loan,2024-12-25 17:04:10.559906,True
28808,"BankFinancial, National Association",57369,U. S. Century Bank,253702.55996708694,interbank_loan,2025-03-09 17:04:10.559990,True
28808,"BankFinancial, National Association",58314,"Old Plank Trail Community Bank, National Association",129625.09141873098,interbank_loan,2024-07-07 17:04:10.560019,True
28808,"BankFinancial, National Association",14158,Union Bank,128463.78701314145,interbank_loan,2024-03-08 17:04:10.560047,True
28808,"BankFinancial, National Association",21714,Premier Bank,66704.11817803742,interbank_loan,2025-07-03 17:04:10.560075,True
28808,"BankFinancial, National Association",57269,"Signature Bank, National Association",112470.35093260584,interbank_loan,2023-11-22 17:04:10.560103,True
8018,Grove Bank & Trust,26451,Fidelity Co-operative Bank,41654.809205370046,interbank_loan,2023-10-27 17:04:10.560188,True
8018,Grove Bank & Trust,25738,Sovereign Bank,51209.237332285134,interbank_loan,2023-01-28 17:04:10.560216,True
8018,Grove Bank & Trust,14017,Middletown Valley Bank,18730.628124110284,interbank_loan,2025-03-06 17:04:10.560244,True
8018,Grove Bank & Trust,26906,Texas Regional Bank,201862.61099018855,interbank_loan,2024-01-14 17:04:10.560272,True
58483,Pegasus Bank,58722,Meadows Bank,94877.31564384326,interbank_loan,2024-11-04 17:04:10.560357,True
58483,Pegasus Bank,58433,"Waterford Bank, N.A.",150770.28205827618,interbank_loan,2024-04-16 17:04:10.560386,True
58483,Pegasus Bank,90190,Martha's Vineyard Bank,17423.67267727127,interbank_loan,2025-09-25 17:04:10.560414,True
58,United Bank,5544,The City National Bank of Sulphur Springs,42030.40559510698,interbank_loan,2024-10-07 17:04:10.560500,True
58,United Bank,16160,Waukesha State Bank,69131.86364870118,interbank_loan,2024-05-15 17:04:10.560529,True
58,United Bank,6271,Community National Bank,112280.87672986624,interbank_loan,2025-01-18 17:04:10.560557,True
58,United Bank,17470,First Bank Chicago,24913.712373956758,interbank_loan,2023-04-13 17:04:10.560586,True
58,United Bank,3387,FirstBank Southwest,78901.04734740758,interbank_loan,2024-07-19 17:04:10.560614,True
5615,Chambers Bank,17115,Partners Bank of New England,89609.18862567942,interbank_loan,2025-01-21 17:04:10.560699,True
5615,Chambers Bank,23041,Bank of the Pacific,46409.54078850967,interbank_loan,2023-02-09 17:04:10.560728,True
13397,Bank of Utica,8468,Exchange Bank,182228.09141574506,interbank_loan,2025-02-25 17:04:10.560813,True
13397,Bank of Utica,12611,The Evangeline Bank and Trust Company,63641.75617055719,interbank_loan,2024-02-24 17:04:10.560842,True
13397,Bank of Utica,57415,"Forcht Bank, National Association",110058.37131130959,interbank_loan,2023-01-13 17:04:10.560869,True
13397,Bank of Utica,35014,nbkc Bank,12613.796731321614,interbank_loan,2024-02-10 17:04:10.560898,True
8851,Park State Bank,3869,Anstaff Bank,89020.28006483977,interbank_loan,2023-05-09 17:04:10.560982,True
10618,BTC Bank,3787,Dieterich Bank,108262.00862084387,interbank_loan,2023-09-06 17:04:10.561067,True
10618,BTC Bank,1365,Peoples Bank and Trust Company,18371.11563329224,interbank_loan,2024-12-17 17:04:10.561095,True
10618,BTC Bank,58483,Pegasus Bank,20812.673401330478,interbank_loan,2025-04-20 17:04:10.561123,True
10618,BTC Bank,15555,Central Bank,23781.724134563974,interbank_loan,2024-01-06 17:04:10.561151,True
5694,PrimeSouth Bank,18922,Tri City National Bank,54459.888606931076,interbank_loan,2025-08-06 17:04:10.561236,True
5694,PrimeSouth Bank,58534,Solera National Bank,71533.57212814932,interbank_loan,2023-10-05 17:04:10.561264,True
5694,PrimeSouth Bank,22396,Central National Bank,46313.57165175642,interbank_loan,2023-04-01 17:04:10.561293,True
15545,Frontier Bank,24919,Uwharrie Bank,77679.69199938976,interbank_loan,2025-05-28 17:04:10.561378,True
15545,Frontier Bank,35412,American Community Bank & Trust,81471.02628993154,interbank_loan,2023-07-18 17:04:10.561406,True
15545,Frontier Bank,10308,The Bank of Fayette County,64501.37044089754,interbank_loan,2025-05-27 17:04:10.561433,True
15545,Frontier Bank,29520,Washington Financial Bank,26191.554381104488,interbank_loan,2025-03-19 17:04:10.561461,True
15545,Frontier Bank,5123,Deerwood Bank,64696.982289673324,interbank_loan,2025-01-20 17:04:10.561489,True
15545,Frontier Bank,4702,Central National Bank,53899.02385471622,interbank_loan,2023-10-11 17:04:10.561516,True
25886,Rio Bank,28316,FIDELITY BANK,85671.99466408385,interbank_loan,2025-05-17 17:04:10.561601,True
25886,Rio Bank,3719,"American Commercial Bank & Trust, National Association",71651.74857335843,interbank_loan,2023-02-15 17:04:10.561629,True
25886,Rio Bank,17743,Saco & Biddeford Savings Institution,128326.30369933866,interbank_loan,2025-06-02 17:04:10.561657,True
3787,Dieterich Bank,18561,"Sunrise Banks, National Association",241751.65047301457,interbank_loan,2024-10-10 17:04:10.561741,True
3787,Dieterich Bank,5826,Landmark National Bank,89244.03070668617,interbank_loan,2023-11-15 17:04:10.561769,True
3787,Dieterich Bank,4016,The First National Bank in Sioux Falls,110301.55872086555,interbank_loan,2025-07-24 17:04:10.561797,True
3787,Dieterich Bank,1209,"Commercial Bank of Texas, National Association",99805.1710257558,interbank_loan,2023-10-08 17:04:10.561825,True
58239,Providence Bank,29613,Rosedale Bank,89233.9598279719,interbank_loan,2025-02-15 17:04:10.561909,True
58239,Providence Bank,17870,Cambridge Savings Bank,119495.11219644202,interbank_loan,2025-05-21 17:04:10.561937,True
32282,Malaga Bank F.S.B.,58581,Texas Partners Bank,66934.2014543052,interbank_loan,2023-09-09 17:04:10.562020,True
34836,North American Banking Company,19772,IncredibleBank,202340.461203586,interbank_loan,2023-10-15 17:04:10.562104,True
287,Community Financial Services Bank,20369,Heartland Bank and Trust Company,221081.22533288083,interbank_loan,2025-07-27 17:04:10.562188,True
287,Community Financial Services Bank,228,American State Bank,15036.292801240112,interbank_loan,2024-07-04 17:04:10.562216,True
287,Community Financial Services Bank,34781,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",28379.097619713375,interbank_loan,2024-03-25 17:04:10.562245,True
287,Community Financial Services Bank,18489,Adams Bank & Trust,115770.51400827554,interbank_loan,2024-10-31 17:04:10.562272,True
5673,Citizens Bank and Trust,4016,The First National Bank in Sioux Falls,164241.01779101032,interbank_loan,2025-08-09 17:04:10.562356,True
5673,Citizens Bank and Trust,9288,First Bank of Berne,33774.92777804585,interbank_loan,2024-05-27 17:04:10.562384,True
5673,Citizens Bank and Trust,13255,Midwest Bank,110824.66321930912,interbank_loan,2024-02-07 17:04:10.562412,True
58722,Meadows Bank,13622,Dayspring Bank,47696.75952155944,interbank_loan,2024-11-21 17:04:10.562497,True
20845,Wallis Bank,26620,Reading Co-operative Bank,16006.642935962675,interbank_loan,2023-02-07 17:04:10.562581,True
20845,Wallis Bank,22653,Green Dot Bank DBA Bonneville Bank,84564.21422462146,interbank_loan,2024-09-20 17:04:10.562610,True
20845,Wallis Bank,29613,Rosedale Bank,14512.988575551935,interbank_loan,2023-05-01 17:04:10.562638,True
1373,BOM Bank,57968,Primis Bank,255451.7548490492,interbank_loan,2024-05-17 17:04:10.562722,True
1373,BOM Bank,24897,Community National Bank,53848.02099066608,interbank_loan,2023-03-11 17:04:10.562750,True
1373,BOM Bank,30441,First Federal Bank of Louisiana,62582.00239827317,interbank_loan,2024-11-24 17:04:10.562778,True
1373,BOM Bank,21906,PriorityOne Bank,81127.25987746581,interbank_loan,2024-07-26 17:04:10.562806,True
15970,Ulster Savings Bank,33758,Starion Bank,86038.70060381295,interbank_loan,2023-10-15 17:04:10.562891,True
15970,Ulster Savings Bank,30182,Opportunity Bank of Montana,200537.74767252876,interbank_loan,2024-11-26 17:04:10.562918,True
15970,Ulster Savings Bank,622,Amalgamated Bank,255603.14343359985,interbank_loan,2024-09-17 17:04:10.562946,True
15970,Ulster Savings Bank,27074,State Bank of Texas,60410.46105770038,interbank_loan,2023-10-15 17:04:10.562974,True
11670,Central Bank Illinois,27132,United Security Bank,114456.03165600373,interbank_loan,2024-12-08 17:04:10.563059,True
35519,North State Bank,90211,Hingham Institution for Savings,269441.87099372037,interbank_loan,2025-04-28 17:04:10.563142,True
35519,North State Bank,22180,United Bankers' Bank,43203.260671569384,interbank_loan,2024-03-04 17:04:10.563171,True
35519,North State Bank,11124,S&T Bank,539929.0239453748,interbank_loan,2023-12-25 17:04:10.563199,True
26543,First National Bank,6861,SKYLINE NATIONAL BANK,84292.39360736136,interbank_loan,2024-12-14 17:04:10.563284,True
26543,First National Bank,24920,Woori America Bank,125798.30548910882,interbank_loan,2024-08-17 17:04:10.563312,True
26543,First National Bank,14207,Lincoln Savings Bank,33056.594072455635,interbank_loan,2023-05-17 17:04:10.563340,True
24823,International Finance Bank,3182,MapleMark Bank,35150.53173136424,interbank_loan,2025-04-29 17:04:10.563425,True
24823,International Finance Bank,7658,First National Bank and Trust Company of Newtown,96748.12385331438,interbank_loan,2024-01-06 17:04:10.563453,True
24823,International Finance Bank,23030,Community West Bank,283904.1399561306,interbank_loan,2023-05-15 17:04:10.563480,True
16553,Elkhorn Valley Bank & Trust,58741,Fieldpoint Private Bank & Trust,64185.719049037536,interbank_loan,2025-09-20 17:04:10.563565,True
16553,Elkhorn Valley Bank & Trust,1213,"Cornerstone Capital Bank, SSB",35475.417768152765,interbank_loan,2025-05-18 17:04:10.563593,True
16553,Elkhorn Valley Bank & Trust,59112,Studio Bank,55230.279632017664,interbank_loan,2023-02-06 17:04:10.563621,True
16553,Elkhorn Valley Bank & Trust,23620,Dedham Institution for Savings,68053.18834978837,interbank_loan,2025-09-09 17:04:10.563649,True
11492,InBank,19788,Peoples Bank,92966.43706419082,interbank_loan,2023-11-21 17:04:10.563770,True
11492,InBank,13868,First State Bank Nebraska,74496.29735491857,interbank_loan,2025-02-15 17:04:10.563800,True
11492,InBank,15324,Security Bank & Trust Company,101987.18884994676,interbank_loan,2024-03-21 17:04:10.563828,True
11492,InBank,5510,Frost  Bank,618656.9859575842,interbank_loan,2024-06-18 17:04:10.563857,True
26299,Pacific National Bank,13953,Iowa State Bank,95635.71184147423,interbank_loan,2024-08-01 17:04:10.563943,True
26299,Pacific National Bank,57244,Cedar Rapids Bank and Trust Company,104268.14070009103,interbank_loan,2024-02-23 17:04:10.563972,True
26299,Pacific National Bank,19899,KS StateBank,81296.98424997037,interbank_loan,2025-01-10 17:04:10.564000,True
26299,Pacific National Bank,57591,West Coast Community Bank,117090.00855718195,interbank_loan,2023-01-02 17:04:10.564028,True
26299,Pacific National Bank,35278,"Capital Bank, National Association",252076.81443321114,interbank_loan,2024-07-15 17:04:10.564056,True
5033,The Dart Bank,11670,Central Bank Illinois,127102.10262670807,interbank_loan,2024-02-06 17:04:10.564142,True
5033,The Dart Bank,23537,Bankers' Bank,106369.93397273359,interbank_loan,2024-07-20 17:04:10.564170,True
5033,The Dart Bank,30441,First Federal Bank of Louisiana,72853.16680180495,interbank_loan,2024-05-29 17:04:10.564198,True
5170,Bank Midwest,384,The Ohio Valley Bank Company,133636.57610413127,interbank_loan,2025-03-18 17:04:10.564285,True
5170,Bank Midwest,57953,Legacy National Bank,67248.88153264535,interbank_loan,2024-11-28 17:04:10.564315,True
5170,Bank Midwest,23473,First Fidelity Bank,40087.10983006343,interbank_loan,2023-09-01 17:04:10.564344,True
30544,Marquette Savings Bank,12611,The Evangeline Bank and Trust Company,84322.81000200358,interbank_loan,2024-07-23 17:04:10.564430,True
30544,Marquette Savings Bank,57077,"Westfield Bank, FSB",81177.99964305556,interbank_loan,2023-05-29 17:04:10.564459,True
30544,Marquette Savings Bank,58239,Providence Bank,27412.860880931315,interbank_loan,2022-11-14 17:04:10.564487,True
30544,Marquette Savings Bank,29782,First Federal Bank,105058.03630730713,interbank_loan,2025-07-13 17:04:10.564515,True
19850,West Gate Bank,10363,Citizens and Farmers Bank,229416.8279624163,interbank_loan,2025-04-02 17:04:10.564600,True
19850,West Gate Bank,14266,National Bank of Commerce,144648.84349776572,interbank_loan,2023-07-11 17:04:10.564629,True
19850,West Gate Bank,13341,The Croghan Colonial Bank,38923.24799360561,interbank_loan,2023-04-20 17:04:10.564657,True
17960,Merrimack County Savings Bank,27235,STAR Financial Bank,297650.8256445524,interbank_loan,2024-09-10 17:04:10.564742,True
17960,Merrimack County Savings Bank,23275,Plumas Bank,143324.8184558022,interbank_loan,2024-10-29 17:04:10.564771,True
17960,Merrimack County Savings Bank,20015,Bessemer Trust Company,171181.01908546433,interbank_loan,2022-11-14 17:04:10.564798,True
17960,Merrimack County Savings Bank,2832,First Bank of Alabama,20216.086002953536,interbank_loan,2023-04-27 17:04:10.564826,True
17960,Merrimack County Savings Bank,22308,West Michigan Community Bank,38419.209194899355,interbank_loan,2023-12-17 17:04:10.564854,True
17960,Merrimack County Savings Bank,28263,"CFBank, National Association",50554.631746493294,interbank_loan,2023-07-25 17:04:10.564882,True
27998,Guardian Savings Bank,20488,Five Points Bank,157345.96220561932,interbank_loan,2024-10-01 17:04:10.564968,True
27998,Guardian Savings Bank,12982,Civista Bank,91473.62209946754,interbank_loan,2023-02-21 17:04:10.564996,True
27998,Guardian Savings Bank,12204,"The Citizens Bank of Philadelphia, Mississippi",155561.05252362537,interbank_loan,2023-06-12 17:04:10.565024,True
27998,Guardian Savings Bank,4009,"BankWest, Inc.",65934.98585919905,interbank_loan,2023-08-22 17:04:10.565052,True
27998,Guardian Savings Bank,1365,Peoples Bank and Trust Company,29970.2561399086,interbank_loan,2023-10-30 17:04:10.565080,True
27998,Guardian Savings Bank,35014,nbkc Bank,13428.165133860495,interbank_loan,2023-01-13 17:04:10.565108,True
27998,Guardian Savings Bank,35274,"Blue Ridge Bank,  National Association",132345.3984552314,interbank_loan,2023-06-24 17:04:10.565135,True
18734,"Newtek Bank, National Association",9923,Anderson Brothers Bank,124606.01224804707,interbank_loan,2023-03-31 17:04:10.565222,True
18734,"Newtek Bank, National Association",9204,Central Bank,66470.82659612446,interbank_loan,2024-12-02 17:04:10.565251,True
34997,BayFirst National Bank,5962,Sutton Bank,56000.260576656365,interbank_loan,2023-03-18 17:04:10.565336,True
34997,BayFirst National Bank,18609,American Bank of Commerce,60399.71974874084,interbank_loan,2024-08-27 17:04:10.565365,True
11569,Alliance Bank,57056,Celtic Bank,89946.32498236829,interbank_loan,2025-05-06 17:04:10.565450,True
11569,Alliance Bank,28808,"BankFinancial, National Association",65364.71849602241,interbank_loan,2023-12-23 17:04:10.565479,True
11569,Alliance Bank,57754,Providence Bank & Trust,130837.05852272666,interbank_loan,2023-12-13 17:04:10.565507,True
11569,Alliance Bank,33492,Crescent Bank,31951.677573370976,interbank_loan,2023-05-03 17:04:10.565535,True
11569,Alliance Bank,17115,Partners Bank of New England,85783.11939988665,interbank_loan,2023-10-01 17:04:10.565563,True
11569,Alliance Bank,5544,The City National Bank of Sulphur Springs,69658.17790034635,interbank_loan,2023-06-20 17:04:10.565591,True
8149,First American Bank and Trust,14140,Northfield Savings Bank,67308.51673782697,interbank_loan,2022-11-26 17:04:10.565677,True
8149,First American Bank and Trust,58689,South Atlantic Bank,74430.04634213289,interbank_loan,2024-11-18 17:04:10.565705,True
8149,First American Bank and Trust,23799,Texas First Bank,199684.83592887677,interbank_loan,2023-04-28 17:04:10.565733,True
16418,BankSouth,34978,Synergy Bank,58581.122338321,interbank_loan,2025-02-11 17:04:10.565819,True
16418,BankSouth,28530,Forward Bank,54731.256213981935,interbank_loan,2023-02-27 17:04:10.565847,True
16418,BankSouth,8011,Savings Bank of Mendocino County,22747.788459988184,interbank_loan,2024-04-04 17:04:10.565875,True
16418,BankSouth,14073,County National Bank,18508.25495257301,interbank_loan,2023-04-17 17:04:10.565904,True
16418,BankSouth,26395,MutualOne Bank,15791.428627560608,interbank_loan,2024-05-25 17:04:10.565937,True
16418,BankSouth,4016,The First National Bank in Sioux Falls,20422.958367781757,interbank_loan,2024-01-01 17:04:10.565966,True
19502,First National Bank of Tennessee,13339,The State Bank and Trust Company,27609.115249994782,interbank_loan,2022-12-29 17:04:10.566053,True
19502,First National Bank of Tennessee,59257,Climate First Bank,106142.79991329687,interbank_loan,2023-07-05 17:04:10.566081,True
20989,Independence Bank,58057,Tradition Capital Bank,239113.53981388474,interbank_loan,2024-03-08 17:04:10.566168,True
20989,Independence Bank,6271,Community National Bank,67037.19341556473,interbank_loan,2023-11-22 17:04:10.566196,True
59113,"Grasshopper Bank, N.A.",11236,Horicon Bank,115964.39849471781,interbank_loan,2025-07-17 17:04:10.566281,True
6605,The Merchants National Bank,27476,BancFirst,1177082.1745909643,interbank_loan,2025-05-25 17:04:10.566370,True
6605,The Merchants National Bank,5956,Peoples Bank,153737.67975248978,interbank_loan,2023-02-18 17:04:10.566399,True
6605,The Merchants National Bank,57451,Sound Community Bank,88389.91799039664,interbank_loan,2025-08-28 17:04:10.566427,True
8141,Sabine State Bank and Trust Company,18922,Tri City National Bank,184229.53956051587,interbank_loan,2023-09-15 17:04:10.566514,True
8141,Sabine State Bank and Trust Company,59113,"Grasshopper Bank, N.A.",102273.8856310488,interbank_loan,2023-03-28 17:04:10.566542,True
5544,The City National Bank of Sulphur Springs,1331,Farmers & Merchants Bank of Central California,73654.44277273762,interbank_loan,2025-09-29 17:04:10.566629,True
5544,The City National Bank of Sulphur Springs,57176,Commerce West Bank,71102.65526882018,interbank_loan,2023-11-22 17:04:10.566658,True
