ZIP,ROA,DEPDOM,DATEUPDT,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,ID,COLLECTION_DATE
69147,-0.16454765848681974,90936.0,07/15/2024,-1.06,Nebraska,105587.0,2.0,-75.0,90936.0,Legends West Bank,Lewellen,5425,NE,5425,2025-11-07 16:16:27.388590
50208,0.8985214204473649,86921.0,07/16/2024,12.01,Iowa,105444.0,1.0,474.0,86921.0,FNNB Bank,Newton,4482,IA,4482,2025-11-07 16:16:27.388590
44643,1.77112110040524,91624.0,08/31/2022,14.87,Ohio,105245.0,3.0,920.0,91624.0,The Bank of Magnolia Company,Magnolia,2300,OH,2300,2025-11-07 16:16:27.388590
76118,0.5826123023796432,94889.0,08/31/2022,8.21,Texas,105092.0,2.0,302.0,94889.0,Spectra Bank,Fort Worth,26708,TX,26708,2025-11-07 16:16:27.388590
50662,0.7933661615610352,86403.0,07/16/2024,6.68,Iowa,104373.0,1.0,424.0,86403.0,Community Bank of Oelwein,Oelwein,34857,IA,34857,2025-11-07 16:16:27.388590
64482,1.0901934939469624,90961.0,08/31/2022,11.51,Missouri,104327.0,2.0,590.0,90961.0,Citizens Bank & Trust,Rock Port,14293,MO,14293,2025-11-07 16:16:27.388590
63537,2.556569711376735,89849.0,07/15/2024,20.02,Missouri,104272.0,1.0,1330.0,89849.0,The Citizens Bank of Edina,Edina,12457,MO,12457,2025-11-07 16:16:27.388590
45040,0.577465376138489,85198.0,08/31/2022,6.25,Ohio,103959.0,2.0,300.0,85198.0,Peoples First Savings Bank,Mason,30688,OH,30688,2025-11-07 16:16:27.388590
66451,0.8838449531737773,80043.0,08/31/2022,10.28,Kansas,103956.0,3.0,453.0,80043.0,The Lyndon State Bank,Lyndon,12135,KS,12135,2025-11-07 16:16:27.388590
55722,0.398406374501992,97984.0,07/15/2024,7.72,Minnesota,103944.0,2.0,207.0,97984.0,The First National Bank of Coleraine,Coleraine,5117,MN,5117,2025-11-07 16:16:27.388590
62286,1.588926131566154,92578.0,08/31/2022,16.88,Illinois,103934.0,1.0,828.0,92578.0,The First National Bank of Sparta,Sparta,3837,IL,3837,2025-11-07 16:16:27.388590
59718,0.6565284824268552,86284.0,08/31/2022,7.13,Montana,103830.0,1.0,333.0,86284.0,Bank of Bozeman,Bozeman,57952,MT,57952,2025-11-07 16:16:27.388590
73015,0.8807361536506748,92074.0,01/19/2023,8.6,Oklahoma,103518.0,2.0,439.0,92074.0,The Farmers Bank,Carnegie,4054,OK,4054,2025-11-07 16:16:27.388590
51249,1.3509936309389023,89217.0,07/15/2024,14.11,Iowa,103500.0,1.0,706.0,89217.0,Sibley State Bank,Sibley,11764,IA,11764,2025-11-07 16:16:27.388590
39428,1.8914680974345037,88776.0,08/31/2022,15.47,Mississippi,103434.0,2.0,963.0,88776.0,Covington County Bank,Collins,21998,MS,21998,2025-11-07 16:16:27.388590
16602,0.27798870027412775,75413.0,08/31/2022,1.36,Pennsylvania,103210.0,2.0,144.0,75413.0,Investment Savings Bank,Altoona,30121,PA,30121,2025-11-07 16:16:27.388590
68649,1.0282054713587654,89060.0,07/15/2024,8.16,Nebraska,103034.0,1.0,525.0,89060.0,Platte Valley Bank,North Bend,9818,NE,9818,2025-11-07 16:16:27.388590
43556,0.733346131695143,83955.0,08/31/2022,6.57,Ohio,103003.0,4.0,382.0,83955.0,The Sherwood State Bank,Sherwood,16222,OH,16222,2025-11-07 16:16:27.388590
74937,1.658903723295637,90056.0,08/31/2022,17.21,Oklahoma,102950.0,3.0,853.0,90056.0,First National Bank,Heavener,4111,OK,4111,2025-11-07 16:16:27.388590
04210,0.2469079353466999,76453.0,11/18/2024,4.13,Maine,102731.0,2.0,126.0,76453.0,"Auburn Savings Bank, FSB",Auburn,28288,ME,28288,2025-11-07 16:16:27.388590
71247,2.5574856017525716,84966.0,08/31/2022,15.41,Louisiana,102720.0,1.0,1290.0,84966.0,Hodge Bank & Trust Company,Hodge,19354,LA,19354,2025-11-07 16:16:27.388590
66771,1.1522428754948484,87360.0,11/03/2006,11.07,Kansas,102570.0,3.0,586.0,87360.0,"The Exchange State Bank of St. Paul, Kansas",Saint Paul,14556,KS,14556,2025-11-07 16:16:27.388590
31096,1.8836496740628021,94557.0,08/31/2022,27.96,Georgia,102196.0,1.0,916.0,94557.0,Bank of Wrightsville,Wrightsville,5699,GA,5699,2025-11-07 16:16:27.388590
55983,1.8432532718247006,87745.0,07/12/2024,16.36,Minnesota,102042.0,1.0,919.0,87745.0,Security State Bank of Wanamingo,Wanamingo,18378,MN,18378,2025-11-07 16:16:27.388590
56123,1.341223924785487,90445.0,07/15/2024,13.08,Minnesota,101971.0,2.0,675.0,90445.0,Currie State Bank,Currie,8833,MN,8833,2025-11-07 16:16:27.388590
81230,-0.15339936935814819,83100.0,08/31/2022,-1.2,Colorado,101936.0,1.0,-78.0,83100.0,Gunnison Savings and Loan Association,Gunnison,30388,CO,30388,2025-11-07 16:16:27.388590
74764,1.9477017119798639,91178.0,12/08/2022,19.63,Oklahoma,101899.0,3.0,975.0,91178.0,First State Bank,Valliant,12757,OK,12757,2025-11-07 16:16:27.388590
10038,-0.14392467941777137,68572.0,08/31/2022,-1.09,New York,101832.0,2.0,-72.0,68572.0,United Orient Bank,New York,23373,NY,23373,2025-11-07 16:16:27.388590
29532,0.6845829457163325,93027.0,08/31/2022,8.8,South Carolina,101805.0,2.0,352.0,93027.0,Dedicated Community Bank,Darlington,26588,SC,26588,2025-11-07 16:16:27.388590
79252,1.067229484205601,91725.0,08/31/2022,11.46,Texas,101677.0,2.0,536.0,91725.0,First Capital Bank,Quanah,3399,TX,3399,2025-11-07 16:16:27.388590
57311,-3.035426286908467,93277.0,07/15/2024,-38.88,South Dakota,101577.0,3.0,-1559.0,93277.0,Security State Bank,Alexandria,16448,SD,16448,2025-11-07 16:16:27.388590
67520,-1.1308731055178112,91020.0,08/31/2022,-11.99,Kansas,101574.0,2.0,-559.0,91020.0,Bison State Bank,Bison,14083,KS,14083,2025-11-07 16:16:27.388590
62263,1.2717193832393907,88234.0,08/31/2022,10.52,Illinois,101107.0,1.0,637.0,88234.0,Nashville Savings Bank,Nashville,29677,IL,29677,2025-11-07 16:16:27.388590
71654,0.9225327107186644,86114.0,08/31/2022,6.46,Arkansas,100944.0,3.0,459.0,86114.0,First Naturalstate Bank,Mcgehee,21379,AR,21379,2025-11-07 16:16:27.388590
54473,0.37566190428614243,85195.0,08/31/2022,5.26,Wisconsin,100667.0,3.0,188.0,85195.0,Community First Bank,Rosholt,12512,WI,12512,2025-11-07 16:16:27.388590
54406,2.096143658930739,86656.0,08/31/2022,15.36,Wisconsin,100660.0,1.0,1042.0,86656.0,The International Bank of Amherst,Amherst,14907,WI,14907,2025-11-07 16:16:27.388590
62858,1.3174182421058327,89189.0,08/31/2022,13.6,Illinois,100588.0,1.0,690.0,89189.0,Clay County State Bank,Louisville,10821,IL,10821,2025-11-07 16:16:27.388590
66434,2.188421384778766,76582.0,08/31/2022,12.49,Kansas,100543.0,2.0,1075.0,76582.0,Citizens State Bank and Trust Company,Hiawatha,5830,KS,5830,2025-11-07 16:16:27.388590
33156,-2.2685922714650095,87364.0,08/31/2022,-25.21,Florida,100505.0,4.0,-1303.0,87364.0,Eastern National Bank,Miami,20026,FL,20026,2025-11-07 16:16:27.388590
54615,1.1741800409396108,83170.0,08/31/2022,17.19,Wisconsin,100197.0,2.0,587.0,83170.0,Black River Country Bank,Black River Falls,15152,WI,15152,2025-11-07 16:16:27.388590
33612,0.5596555359588534,87726.0,08/31/2022,6.71,Florida,100088.0,1.0,284.0,87726.0,Century Bank of Florida,Tampa,35558,FL,35558,2025-11-07 16:16:27.388590
38646,0.8380509991774325,85031.0,08/31/2022,6.72,Mississippi,100016.0,2.0,433.0,85031.0,Citizens Bank & Trust Co.,Marks,9777,MS,9777,2025-11-07 16:16:27.388590
23452,-0.10668411544643745,63196.0,08/31/2022,-0.47,Virginia,99950.0,1.0,-50.0,63196.0,Integrity Bank for Business,Virginia Beach,59262,VA,59262,2025-11-07 16:16:27.388590
40360,0.9267853289813924,89051.0,08/31/2022,11.56,Kentucky,99871.0,3.0,451.0,89051.0,Owingsville Banking Company,Owingsville,9672,KY,9672,2025-11-07 16:16:27.388590
66524,0.55523283303838,85654.0,08/31/2022,6.2,Kansas,99596.0,4.0,274.0,85654.0,The First Security Bank,Overbrook,4752,KS,4752,2025-11-07 16:16:27.388590
55792,0.9674867045693549,89140.0,08/31/2022,10.42,Minnesota,99123.0,2.0,483.0,89140.0,Northern State Bank of Virginia,Virginia,19589,MN,19589,2025-11-07 16:16:27.388590
65775,0.37265151907251176,73703.0,08/31/2022,1.77,Missouri,98976.0,1.0,180.0,73703.0,West Plains Savings and Loan Association,West Plains,31329,MO,31329,2025-11-07 16:16:27.388590
52335,1.3161772586003644,87205.0,07/16/2024,12.53,Iowa,98910.0,3.0,655.0,87205.0,White State Bank,South English,8519,IA,8519,2025-11-07 16:16:27.388590
04609,0.0020154179472968207,72725.0,11/18/2024,0.02,Maine,98909.0,1.0,1.0,72725.0,Bar Harbor Savings and Loan Association,Bar Harbor,30878,ME,30878,2025-11-07 16:16:27.388590
56051,0.12366561953632502,90068.0,08/31/2022,1.42,Minnesota,98861.0,1.0,58.0,90068.0,Global Innovations Bank,Kiester,5175,MN,5175,2025-11-07 16:16:27.388590
70130,0.9231242627827069,86169.0,06/08/2023,8.15,Louisiana,98745.0,4.0,450.0,86169.0,Bank of Louisiana,New Orleans,17878,LA,17878,2025-11-07 16:16:27.388590
67127,1.7508477054984373,77006.0,10/09/2025,13.39,Kansas,98503.0,5.0,858.0,77006.0,The Bank of Protection,Protection,23099,KS,23099,2025-11-07 16:16:27.388590
43540,0.48234364722791606,87636.0,08/31/2022,5.87,Ohio,98423.0,3.0,231.0,87636.0,The Metamora State Bank,Metamora,16167,OH,16167,2025-11-07 16:16:27.388590
56323,1.120952844969908,85759.0,07/15/2024,12.92,Minnesota,98201.0,4.0,533.0,85759.0,Hometown Community Bank,Cyrus,10197,MN,10197,2025-11-07 16:16:27.388590
74865,0.37529602226355013,81507.0,10/09/2025,4.06,Oklahoma,98167.0,4.0,187.0,81507.0,Oklahoma Heritage Bank,Roff,22855,OK,22855,2025-11-07 16:16:27.388590
74437,1.9020373448795762,84477.0,08/31/2022,14.48,Oklahoma,98008.0,3.0,902.0,84477.0,American Exchange Bank,Henryetta,428,OK,428,2025-11-07 16:16:27.388590
94545,3.025401526369746,56204.0,03/21/2025,6.65,California,97943.0,2.0,1328.0,56204.0,California Pacific Bank,Hayward,23242,CA,23242,2025-11-07 16:16:27.388590
41472,1.0250449857515946,86284.0,08/31/2022,10.61,Kentucky,97799.0,3.0,488.0,86284.0,"Bank of the Mountains, Inc.",West Liberty,21219,KY,21219,2025-11-07 16:16:27.388590
55951,1.559549690233422,85470.0,07/12/2024,14.35,Minnesota,97781.0,2.0,764.0,85470.0,First State Bank Minnesota,Le Roy,10162,MN,10162,2025-11-07 16:16:27.388590
66736,1.373651606845806,86956.0,08/31/2022,13.5,Kansas,97671.0,1.0,673.0,86956.0,First National Bank in Fredonia,Fredonia,13798,KS,13798,2025-11-07 16:16:27.388590
82935,0.7762635846127307,86669.0,08/31/2022,7.3,Wyoming,97570.0,3.0,345.0,86669.0,State Bank,Green River,34441,WY,34441,2025-11-07 16:16:27.388590
63876,2.141965482850406,82386.0,08/31/2022,14.63,Missouri,97503.0,3.0,1081.0,82386.0,Senath State Bank,Senath,15101,MO,15101,2025-11-07 16:16:27.388590
35501,1.4224993689151482,87759.0,08/31/2022,15.04,Alabama,97488.0,2.0,695.0,87759.0,Bank of Walker County,Jasper,57640,AL,57640,2025-11-07 16:16:27.388590
60608,0.6400757388655636,63590.0,08/31/2022,4.09,Illinois,97485.0,1.0,311.0,63590.0,Mutual Federal Bank,Chicago,28302,IL,28302,2025-11-07 16:16:27.388590
58573,1.2347977375580927,86794.0,07/15/2024,13.83,North Dakota,97193.0,1.0,608.0,86794.0,Strasburg State Bank,Strasburg,17922,ND,17922,2025-11-07 16:16:27.388590
51436,0.9965884420552052,77632.0,07/16/2024,14.31,Iowa,97176.0,1.0,482.0,77632.0,Breda Savings Bank,Breda,5792,IA,5792,2025-11-07 16:16:27.388590
38570,1.807040580253861,84265.0,08/31/2022,14.58,Tennessee,97047.0,1.0,867.0,84265.0,Union Bank & Trust Company,Livingston,9179,TN,9179,2025-11-07 16:16:27.388590
29388,0.24501830715882586,61828.0,08/31/2022,0.71,South Carolina,96732.0,1.0,118.0,61828.0,Woodruff Federal Savings and Loan Association,Woodruff,29238,SC,29238,2025-11-07 16:16:27.388590
66839,0.4270649907907787,82226.0,08/31/2022,18.52,Kansas,96531.0,3.0,211.0,82226.0,First National Bank of Kansas,Burlington,4794,KS,4794,2025-11-07 16:16:27.388590
62693,0.7099864360800272,86246.0,08/31/2022,7.04,Illinois,96501.0,3.0,335.0,86246.0,Williamsville State Bank & Trust,Williamsville,12388,IL,12388,2025-11-07 16:16:27.388590
19134,2.766407039536142,58255.0,08/31/2022,13.35,Pennsylvania,96449.0,1.0,1355.0,58255.0,Port Richmond Savings,Philadelphia,27385,PA,27385,2025-11-07 16:16:27.388590
43516,0.8075228605375774,81075.0,08/31/2022,16.06,Ohio,96376.0,1.0,384.0,81075.0,The Corn City State Bank,Deshler,12980,OH,12980,2025-11-07 16:16:27.388590
47260,0.7417417121213615,78384.0,06/07/2022,4.83,Indiana,96323.0,1.0,376.0,78384.0,State Bank of Medora,Medora,14561,IN,14561,2025-11-07 16:16:27.388590
19029,0.15946137491141035,88253.0,08/31/2022,2.22,Pennsylvania,96186.0,3.0,78.0,88253.0,County Savings Bank,Essington,29231,PA,29231,2025-11-07 16:16:27.388590
16226,0.02685811683280822,81780.0,08/31/2022,0.22,Pennsylvania,96019.0,1.0,13.0,81780.0,Armstrong County Building and Loan Association,Ford City,29471,PA,29471,2025-11-07 16:16:27.388590
35677,0.43344239529525636,85438.0,08/31/2022,4.47,Alabama,95969.0,2.0,206.0,85438.0,The Farmers & Merchants Bank,Waterloo,1745,AL,1745,2025-11-07 16:16:27.388590
74959,0.2837469733656174,81469.0,08/31/2022,1.76,Oklahoma,95899.0,3.0,125.0,81469.0,Spiro State Bank,Spiro,16908,OK,16908,2025-11-07 16:16:27.388590
55936,0.669645207368905,86830.0,07/12/2024,8.48,Minnesota,95881.0,3.0,318.0,86830.0,First Farmers & Merchants State Bank of Grand Meadow,Grand Meadow,15621,MN,15621,2025-11-07 16:16:27.388590
55918,-0.031030844659591637,79776.0,07/12/2024,-0.35,Minnesota,95777.0,2.0,-15.0,79776.0,First Farmers & Merchants State Bank,Brownsdale,1600,MN,1600,2025-11-07 16:16:27.388590
74432,0.09182424159978234,86813.0,08/31/2022,1.13,Oklahoma,95777.0,2.0,45.0,86813.0,Bank of Eufaula,Eufaula,4094,OK,4094,2025-11-07 16:16:27.388590
62047,1.0226209859008557,86179.0,08/31/2022,11.26,Illinois,95670.0,3.0,492.0,86179.0,Bank of Calhoun County,Hardin,12549,IL,12549,2025-11-07 16:16:27.388590
43072,0.7977011575108066,75253.0,08/31/2022,4.04,Ohio,95642.0,4.0,378.0,75253.0,The First Central National Bank of St. Paris,St. Paris,15214,OH,15214,2025-11-07 16:16:27.388590
70005,-0.5936287964931929,67146.0,08/31/2022,-3.04,Louisiana,95430.0,1.0,-288.0,67146.0,Eureka Homestead,Metairie,29268,LA,29268,2025-11-07 16:16:27.388590
68959,0.9960823539218138,68552.0,07/15/2024,11.62,Nebraska,95345.0,1.0,478.0,68552.0,First Bank and Trust Company,Minden,5438,NE,5438,2025-11-07 16:16:27.388590
36460,0.5511431505270438,84461.0,08/31/2022,5.28,Alabama,95325.0,1.0,263.0,84461.0,Peoples Exchange Bank,Monroeville,70,AL,70,2025-11-07 16:16:27.388590
74643,-3.5632972924283037,84956.0,08/31/2022,-36.9,Oklahoma,95286.0,1.0,-1912.0,84956.0,The State Exchange Bank,Lamont,13551,OK,13551,2025-11-07 16:16:27.388590
64601,0.8422471153036302,76478.0,08/31/2022,8.4,Missouri,95241.0,1.0,400.0,76478.0,Investors Community Bank,Chillicothe,29093,MO,29093,2025-11-07 16:16:27.388590
56360,0.9156404159420805,76326.0,07/15/2024,10.27,Minnesota,94706.0,1.0,430.0,76326.0,The First National Bank of Osakis,Osakis,5221,MN,5221,2025-11-07 16:16:27.388590
42717,1.8969042835043297,79477.0,08/31/2022,16.65,Kentucky,94630.0,1.0,889.0,79477.0,"Citizens Bank of Cumberland County, Inc.",Burkesville,35442,KY,35442,2025-11-07 16:16:27.388590
35406,-0.1000989349938893,74927.0,02/23/2024,-0.57,Alabama,94588.0,3.0,-43.0,74927.0,Local Bank,Tuscaloosa,9614,AL,9614,2025-11-07 16:16:27.388590
65610,1.1942513278376845,81325.0,08/31/2022,9.32,Missouri,94503.0,2.0,558.0,81325.0,Bank of Billings,Billings,16959,MO,16959,2025-11-07 16:16:27.388590
73052,1.8140832975525978,83628.0,08/31/2022,19.23,Oklahoma,94423.0,2.0,845.0,83628.0,"American Exchange Bank, Lindsay, Oklahoma",Lindsay,2328,OK,2328,2025-11-07 16:16:27.388590
65251,1.3059307441442538,77959.0,07/15/2024,12.73,Missouri,94166.0,3.0,608.0,77959.0,United Security Bank,Fulton,1427,MO,1427,2025-11-07 16:16:27.388590
59337,1.1343622626860952,77906.0,08/31/2022,7.08,Montana,94146.0,2.0,526.0,77906.0,Garfield County Bank,Jordan,18164,MT,18164,2025-11-07 16:16:27.388590
64085,-0.2214079908156685,83996.0,04/15/2024,-2.07,Missouri,94085.0,1.0,-99.0,83996.0,Flat Branch Bank,Richmond,15751,MO,15751,2025-11-07 16:16:27.388590
55060,0.4001873217250628,86369.0,07/12/2024,6.49,Minnesota,94030.0,1.0,188.0,86369.0,Community Bank Owatonna,Owatonna,57468,MN,57468,2025-11-07 16:16:27.388590
24230,0.18683255132587417,81560.0,08/31/2022,1.67,Virginia,93989.0,5.0,88.0,81560.0,Miners Exchange Bank,Coeburn,23989,VA,23989,2025-11-07 16:16:27.388590
63377,0.3731197430093351,80956.0,08/31/2022,2.79,Missouri,93730.0,1.0,175.0,80956.0,Silex Banking Company,Silex,14178,MO,14178,2025-11-07 16:16:27.388590
06095,6.525154333507888,50500.0,11/18/2024,20.43,Connecticut,93651.0,1.0,2949.0,50500.0,"MassMutual Private Wealth & Trust, FSB",Windsor,35394,CT,35394,2025-11-07 16:16:27.388590
48744,0.7757382617173167,85002.0,08/31/2022,9.25,Michigan,93551.0,2.0,370.0,85002.0,Mayville State Bank,Mayville,12899,MI,12899,2025-11-07 16:16:27.388590
75835,0.635141722961209,80662.0,08/31/2022,5.82,Texas,93363.0,1.0,304.0,80662.0,Citizens National Bank,Crockett,24085,TX,24085,2025-11-07 16:16:27.388590
45205,-0.021302279343889795,63865.0,02/07/2024,-0.26,Ohio,93352.0,1.0,-10.0,63865.0,Warsaw Federal Savings and Loan Association,Cincinnati,28217,OH,28217,2025-11-07 16:16:27.388590
04841,0.10270711710394459,73160.0,11/18/2024,1.06,Maine,93177.0,1.0,48.0,73160.0,"Rockland Savings Bank, FSB",Rockland,28369,ME,28369,2025-11-07 16:16:27.388590
66524,1.0363297201182506,76429.0,08/31/2022,10.07,Kansas,93117.0,2.0,475.0,76429.0,The Kansas State Bank Overbrook Kansas,Overbrook,1865,KS,1865,2025-11-07 16:16:27.388590
78361,1.1889769209272278,80754.0,08/31/2022,9.67,Texas,93106.0,1.0,546.0,80754.0,The First National Bank of Hebbronville,Hebbronville,3248,TX,3248,2025-11-07 16:16:27.388590
45876,1.4664125264976753,72828.0,08/31/2022,7.62,Ohio,92991.0,1.0,686.0,72828.0,The Ottoville Bank Company,Ottoville,8403,OH,8403,2025-11-07 16:16:27.388590
27870,0.2752737504256349,71744.0,08/31/2022,1.68,North Carolina,92573.0,2.0,128.0,71744.0,"Riverside Savings Bank, SSB",Roanoke Rapids,28314,NC,28314,2025-11-07 16:16:27.388590
58341,0.6896427086910162,85049.0,07/15/2024,10.4,North Dakota,92453.0,2.0,318.0,85049.0,First State Bank of Harvey,Harvey,8383,ND,8383,2025-11-07 16:16:27.388590
68378,0.22414368408072075,75479.0,07/15/2024,1.43,Nebraska,92390.0,2.0,103.0,75479.0,The First National Bank of Johnson,Johnson,5422,NE,5422,2025-11-07 16:16:27.388590
50707,0.9720867101345441,79535.0,07/16/2024,7.73,Iowa,92354.0,2.0,450.0,79535.0,First Security State Bank,Evansdale,18508,IA,18508,2025-11-07 16:16:27.388590
47501,0.30544863225669405,73682.0,06/09/2022,2.99,Indiana,92295.0,1.0,139.0,73682.0,First Federal Savings Bank of Washington,Washington,29710,IN,29710,2025-11-07 16:16:27.388590
35055,-1.320759844552545,72783.0,10/10/2025,-10.25,Alabama,91845.0,1.0,-648.0,72783.0,First Community Bank of Cullman,Cullman,30166,AL,30166,2025-11-07 16:16:27.388590
62281,1.6177665031098056,78668.0,08/31/2022,11.74,Illinois,91646.0,2.0,727.0,78668.0,State Bank of St. Jacob,Saint Jacob,5730,IL,5730,2025-11-07 16:16:27.388590
67025,2.1036936947430958,84232.0,08/31/2022,27.4,Kansas,91442.0,1.0,903.0,84232.0,"The Citizens State Bank of Cheney, Kansas",Cheney,9658,KS,9658,2025-11-07 16:16:27.388590
45771,0.6561742190100328,79298.0,02/23/2023,7.51,Ohio,91325.0,4.0,299.0,79298.0,Home National Bank,Racine,6680,OH,6680,2025-11-07 16:16:27.388590
85258,-0.6069948935350227,68454.0,04/09/2024,-3.87,Arizona,91153.0,1.0,-252.0,68454.0,Scottsdale Community Bank,Scottsdale,59203,AZ,59203,2025-11-07 16:16:27.388590
68644,0.5154531168150864,64697.0,07/15/2024,5.56,Nebraska,91071.0,1.0,246.0,64697.0,Bank of Lindsay,Lindsay,19087,NE,19087,2025-11-07 16:16:27.388590
24127,0.9508150374597318,75662.0,08/31/2022,5.68,Virginia,91060.0,1.0,426.0,75662.0,Farmers & Merchants Bank of Craig County,New Castle,9986,VA,9986,2025-11-07 16:16:27.388590
73945,1.045747772431696,76987.0,08/31/2022,7.25,Oklahoma,90688.0,1.0,472.0,76987.0,The First National Bank of Hooker,Hooker,4123,OK,4123,2025-11-07 16:16:27.388590
92562,-4.736783121578263,72724.0,04/09/2024,-32.94,California,90672.0,1.0,-1902.0,72724.0,Legacy Bank,Murrieta,59204,CA,59204,2025-11-07 16:16:27.388590
64085,1.6864060610209717,77733.0,08/31/2022,12.58,Missouri,90273.0,2.0,739.0,77733.0,Community Bank of Missouri,Richmond,57141,MO,57141,2025-11-07 16:16:27.388590
45327,0.4885389631632898,79513.0,08/31/2022,6.61,Ohio,89855.0,1.0,224.0,79513.0,The First National Bank of Germantown,Germantown,6592,OH,6592,2025-11-07 16:16:27.388590
75862,0.8382602146488419,84387.0,08/31/2022,16.4,Texas,89804.0,3.0,371.0,84387.0,The First National Bank of Trinity,Trinity,5559,TX,5559,2025-11-07 16:16:27.388590
78003,2.42477689064453,79593.0,,22.78,Texas,89740.0,1.0,1109.0,79593.0,Bandera Bank,Bandera,26653,TX,26653,2025-11-07 16:16:27.388590
02108,42.660654789218526,500.0,11/18/2024,66.93,Massachusetts,89677.0,1.0,17819.0,500.0,Boston Trust Walden Company,Boston,18342,MA,18342,2025-11-07 16:16:27.388590
71226,1.1061311160952527,76805.0,08/31/2022,8.38,Louisiana,89501.0,1.0,494.0,76805.0,Peoples Bank,Chatham,9328,LA,9328,2025-11-07 16:16:27.388590
54848,0.5521095278010617,68137.0,08/31/2022,7.6,Wisconsin,89262.0,1.0,247.0,68137.0,Ladysmith Federal Savings and Loan Association,Ladysmith,28983,WI,28983,2025-11-07 16:16:27.388590
56048,1.4087951866164456,73628.0,08/31/2022,12.69,Minnesota,89244.0,1.0,624.0,73628.0,Janesville State Bank,Janesville,10960,MN,10960,2025-11-07 16:16:27.388590
55734,0.7233325905170367,77603.0,08/31/2022,7.67,Minnesota,89105.0,1.0,330.0,77603.0,The Miners National Bank of Eveleth,Eveleth,5141,MN,5141,2025-11-07 16:16:27.388590
56176,1.5922401171303076,76575.0,08/31/2022,12.95,Minnesota,88963.0,4.0,725.0,76575.0,Triumph State Bank,Trimont,1906,MN,1906,2025-11-07 16:16:27.388590
31017,1.827926152975222,77822.0,08/31/2022,15.72,Georgia,88886.0,1.0,818.0,77822.0,The Four County Bank,Allentown,15904,GA,15904,2025-11-07 16:16:27.388590
49779,0.9873411988496117,76988.0,08/31/2022,8.39,Michigan,88856.0,1.0,436.0,76988.0,Huron State Bank,Rogers City,23126,MI,23126,2025-11-07 16:16:27.388590
76849,1.4703570045215202,82337.0,08/31/2022,22.8,Texas,88700.0,1.0,639.0,82337.0,Junction National Bank,Junction,15078,TX,15078,2025-11-07 16:16:27.388590
67855,0.46578366445916114,71887.0,08/31/2022,3.62,Kansas,88287.0,2.0,211.0,71887.0,Johnson State Bank,Johnson,15237,KS,15237,2025-11-07 16:16:27.388590
61572,0.8213536959041078,80147.0,08/31/2022,10.41,Illinois,88065.0,2.0,365.0,80147.0,Bank of Yates City,Yates City,11715,IL,11715,2025-11-07 16:16:27.388590
59072,2.16898085125692,76557.0,08/31/2022,18.29,Montana,88065.0,1.0,956.0,76557.0,First Security Bank of Roundup,Roundup,20479,MT,20479,2025-11-07 16:16:27.388590
78064,1.150294447881579,78583.0,08/31/2022,11.66,Texas,87855.0,1.0,502.0,78583.0,Atascosa Bank,Pleasanton,24064,TX,24064,2025-11-07 16:16:27.388590
38464,0.5261847774054571,68351.0,08/31/2022,2.64,Tennessee,87834.0,1.0,229.0,68351.0,Lawrenceburg Federal Bank,Lawrenceburg,29186,TN,29186,2025-11-07 16:16:27.388590
05760,1.3665402616924602,77256.0,11/18/2024,12.13,Vermont,87770.0,2.0,600.0,77256.0,The First National Bank of Orwell,Orwell,6280,VT,6280,2025-11-07 16:16:27.388590
56293,1.5075831204936374,76729.0,08/31/2022,16.47,Minnesota,87691.0,2.0,667.0,76729.0,Integrity Bank Plus,Wabasso,15578,MN,15578,2025-11-07 16:16:27.388590
43203,-1.9141501515904147,67358.0,02/09/2023,-7.79,Ohio,87627.0,1.0,-745.0,67358.0,Adelphi Bank,Columbus,59292,OH,59292,2025-11-07 16:16:27.388590
82720,-9.302342608829354,84356.0,08/31/2022,-221.09,Wyoming,87446.0,3.0,-4235.0,84356.0,Summit National Bank,Hulett,25054,WY,25054,2025-11-07 16:16:27.388590
61480,0.34786373018143024,77729.0,08/31/2022,3.68,Illinois,87151.0,3.0,150.0,77729.0,Bank of Stronghurst,Stronghurst,16413,IL,16413,2025-11-07 16:16:27.388590
70634,0.4821426419006063,66326.0,07/25/2024,3.6,Louisiana,86936.0,2.0,200.0,66326.0,Beauregard Federal Savings Bank,Deridder,30339,LA,30339,2025-11-07 16:16:27.388590
45040,463.06981029631953,7000.0,10/28/2024,1556.22,Ohio,86912.0,1.0,234541.0,7000.0,FDS Bank,Mason,33831,OH,33831,2025-11-07 16:16:27.388590
68725,2.2417188064362032,65829.0,07/15/2024,9.63,Nebraska,86911.0,2.0,962.0,65829.0,Chambers State Bank,Chambers,13251,NE,13251,2025-11-07 16:16:27.388590
62501,0.8101441513476002,75109.0,08/31/2022,9.17,Illinois,86889.0,2.0,358.0,75109.0,The Gerber State Bank,Argenta,899,IL,899,2025-11-07 16:16:27.388590
79501,2.5129736417569832,79317.0,08/31/2022,28.14,Texas,86766.0,1.0,958.0,79317.0,The First National Bank of Anson,Anson,3078,TX,3078,2025-11-07 16:16:27.388590
