filer_cik,filing_date,issuer_name,cusip,value,shares,relationship_type,is_synthetic
0000315066,2024-10-17,Company_0001075531,43721996,53221846.90818947,191439,institutional_holding,True
0000315066,2024-07-28,Company_0001393818,68314706,466078999.8892451,3934557,institutional_holding,True
0000315066,2024-06-14,Company_0001577552,79134354,186944138.7214545,5027790,institutional_holding,True
0000315066,2024-02-10,Company_0001393818,14853073,482282325.0504561,2245040,institutional_holding,True
0000315066,2024-09-14,Company_0000001800,45965184,928946787.9593301,9682642,institutional_holding,True
0000315066,2024-09-01,Company_0000021344,22650038,184319605.0008914,9586724,institutional_holding,True
0001067983,2024-01-02,Company_0000895421,48715064,661544839.9920805,5655340,institutional_holding,True
0001364742,2024-06-05,Company_0000723125,33622114,721498742.3769255,9671269,institutional_holding,True
0001067983,2024-11-07,Company_0001094517,70289474,607846768.6495781,7513322,institutional_holding,True
0001067983,2024-01-07,Company_0001730168,89386452,774771639.0590491,2542944,institutional_holding,True
0001067983,2024-03-07,Company_0001035267,98709955,187739029.12598228,6554672,institutional_holding,True
0000315066,2024-07-01,Company_0000811809,68281800,142936761.7895258,7205074,institutional_holding,True
0001364742,2024-11-14,Company_0001996810,80509153,115300413.00843084,6715847,institutional_holding,True
0001364742,2024-01-21,Company_0000002488,26957023,63948862.8299136,154957,institutional_holding,True
0000315066,2024-01-26,Company_0000070858,99832653,835387944.743742,956599,institutional_holding,True
0001067983,2024-03-08,Company_0001018724,40236422,711522142.8899022,1423980,institutional_holding,True
0001067983,2024-02-13,Company_0002012383,10132341,898941635.4481132,8229992,institutional_holding,True
0001364742,2024-02-14,Company_0001000184,66671987,380896893.5258495,1918719,institutional_holding,True
0000315066,2024-09-04,Company_0000909832,24637626,251929174.5014073,5653284,institutional_holding,True
0000315066,2024-01-17,Company_0000891478,29238438,145965803.19161415,2144142,institutional_holding,True
0001364742,2024-05-11,Company_0000886982,53938621,22449421.385387078,385167,institutional_holding,True
0001364742,2024-12-03,Company_0001467373,32548416,220704152.96578473,4791967,institutional_holding,True
0001067983,2024-12-01,Company_0000354950,74015105,509639595.6306695,580774,institutional_holding,True
0000315066,2024-10-18,Company_0000034088,23512530,6923960.287586366,2360587,institutional_holding,True
0001364742,2024-04-05,Company_0000789019,96001500,658075319.5582176,9587470,institutional_holding,True
0000315066,2024-08-18,Company_0001973239,47885197,256160935.8468067,9947998,institutional_holding,True
0000315066,2024-03-01,Company_0001594805,28789334,140265010.25824627,7729711,institutional_holding,True
0001067983,2024-06-06,Company_0000021344,25012867,495001759.9514811,5969012,institutional_holding,True
0000315066,2024-10-09,Company_0000820313,10660210,619286631.6816926,8807691,institutional_holding,True
0000315066,2024-01-25,Company_0000895421,37762601,412393982.6979197,1005908,institutional_holding,True
0000315066,2024-01-14,Company_0001306965,96881114,786996983.301543,3546568,institutional_holding,True
0000315066,2024-10-11,Company_0001089113,67116984,835818671.0006597,9026904,institutional_holding,True
0000315066,2024-12-21,Company_0000885725,20428330,150907986.8685107,1297231,institutional_holding,True
0001067983,2024-09-07,Company_0001707925,50083997,178375846.40049532,4291122,institutional_holding,True
0001067983,2024-10-17,Company_0000064040,16711615,814951041.1307523,4279486,institutional_holding,True
0001364742,2024-08-19,Company_0000313838,32252906,453135481.58117014,4642459,institutional_holding,True
0001067983,2024-03-28,Company_0001094517,92825491,640594803.4039211,8442698,institutional_holding,True
0001364742,2024-11-19,Company_0001108524,31953895,471902476.6289556,2076601,institutional_holding,True
0000315066,2024-08-22,Company_0000093410,24292018,904480505.8245727,5549719,institutional_holding,True
0001364742,2024-10-19,Company_0000034088,37768772,594216314.2860515,9795901,institutional_holding,True
0001067983,2024-07-11,Company_0001065280,49700509,804889325.0618328,7804540,institutional_holding,True
0000315066,2024-07-14,Company_0000064040,88853390,123444429.82445708,4231054,institutional_holding,True
0001067983,2024-07-16,Company_0001144967,68844331,97701313.59217365,592256,institutional_holding,True
0001364742,2024-10-22,Company_0000885725,56657841,74505415.56226356,5422240,institutional_holding,True
0001067983,2024-07-16,Company_0001065280,15726784,790583761.4719489,8120018,institutional_holding,True
0001364742,2024-11-21,Company_0000318154,67354539,286787261.31322426,2859790,institutional_holding,True
0000315066,2024-03-18,Company_0000732712,38622345,973814945.8864146,3020474,institutional_holding,True
0001364742,2024-11-26,Company_0000707549,89292961,232609003.20236683,3279232,institutional_holding,True
0001067983,2024-05-12,Company_0000891478,68391679,332632873.405448,6393252,institutional_holding,True
0001067983,2024-09-08,Company_0000006951,58255254,941540942.8455023,2625939,institutional_holding,True
0000315066,2024-03-22,Company_0001018724,79259495,302697376.2641486,7284157,institutional_holding,True
0001364742,2024-01-17,Company_0001577552,84975683,667576466.3455719,678699,institutional_holding,True
0001364742,2024-06-06,Company_0000354950,21066694,331250420.80026144,9956132,institutional_holding,True
0001067983,2024-07-20,Company_0000002488,24685559,736487256.3922135,9899004,institutional_holding,True
0001067983,2024-09-28,Company_0001467373,90575430,667534908.2534422,689556,institutional_holding,True
0000315066,2024-05-24,Company_0001067983,88323890,165945491.9124517,2274494,institutional_holding,True
0001364742,2024-10-17,Company_0000896878,33584154,121608870.2994597,3483666,institutional_holding,True
0001067983,2024-08-07,Company_0000896878,89962352,58629087.69955667,8102308,institutional_holding,True
0001364742,2024-10-10,Company_0001341439,84477215,574241589.5205044,1594781,institutional_holding,True
0000315066,2024-12-01,Company_0000040545,56994539,391965224.46813554,5588058,institutional_holding,True
0000315066,2024-04-17,Company_0000946770,52652469,459406248.47931004,630763,institutional_holding,True
0001067983,2024-07-15,Company_0000002488,86687665,906129110.9404598,6656604,institutional_holding,True
0000315066,2024-06-26,Company_0000820313,13836078,582330274.3978256,5460639,institutional_holding,True
0001364742,2024-01-08,Company_0000104169,15009337,189878161.9903361,8776082,institutional_holding,True
0001364742,2024-08-13,Company_0001577552,96775372,920368026.2146409,6459100,institutional_holding,True
0000315066,2024-05-03,Company_0001730168,80848968,907411086.5411326,4541740,institutional_holding,True
0000315066,2024-07-14,Company_0001075531,20268602,563332277.105158,2532187,institutional_holding,True
0000315066,2024-09-25,Company_0000070858,20165041,427960061.8519599,1669832,institutional_holding,True
0001067983,2024-12-11,Company_0000884394,70307408,726747214.9590423,2771059,institutional_holding,True
0001067983,2024-12-22,Company_0000831001,19407638,405628965.3448323,8871582,institutional_holding,True
0001364742,2024-06-19,Company_0000707549,69140389,926031469.4226283,7045062,institutional_holding,True
0001067983,2024-11-18,Company_0000891478,96001532,196249787.71014515,535534,institutional_holding,True
0001364742,2024-04-18,Company_0000021344,46084457,668881212.0696625,9243175,institutional_holding,True
0001067983,2024-08-18,Company_0000067088,95848884,251102645.85439244,999198,institutional_holding,True
0001067983,2024-03-23,Company_0001341439,51069871,926476640.8220158,5450100,institutional_holding,True
0001364742,2024-11-20,Company_0001089113,16754310,103900088.80589254,5146337,institutional_holding,True
0001364742,2024-10-05,Company_0000318154,91945991,702865069.6167806,1629283,institutional_holding,True
0000315066,2024-08-16,Company_0001707925,19002583,461543299.6865009,985770,institutional_holding,True
0001364742,2024-08-23,Company_0000040545,97387400,137039019.58907092,3261191,institutional_holding,True
0001067983,2024-12-14,Company_0000200406,74499917,30525178.928868387,3669795,institutional_holding,True
0000315066,2024-08-19,Company_0000731766,12464206,136405575.3532769,6553335,institutional_holding,True
0001067983,2024-12-26,Company_0001075531,48680755,446183056.16748565,1674277,institutional_holding,True
0001067983,2024-04-07,Company_0000040545,49364647,192862134.37793198,1119743,institutional_holding,True
0000315066,2024-01-03,Company_0000006951,92761980,370517364.2689757,799878,institutional_holding,True
0001067983,2024-05-01,Company_0001707925,46007719,225235786.73701137,4610928,institutional_holding,True
0001364742,2024-06-22,Company_0000353278,60257394,826463272.0962597,225050,institutional_holding,True
0001364742,2024-08-01,Company_0000896878,31235413,649676961.4970871,3249916,institutional_holding,True
0001067983,2024-06-10,Company_0000946770,26478785,679841539.7017976,4545449,institutional_holding,True
0000315066,2024-04-19,Company_0001403161,41943235,180397616.4903144,8858951,institutional_holding,True
0001364742,2024-10-05,Company_0000101829,74235928,768296569.8232726,2821807,institutional_holding,True
0000315066,2024-04-09,Company_0000002488,78923010,136961978.77312115,1755378,institutional_holding,True
0001364742,2024-10-07,Company_0001144967,39826507,945509464.384997,1461627,institutional_holding,True
0001364742,2024-10-19,Company_0001318605,45272032,225668619.99229708,7595948,institutional_holding,True
0001067983,2024-08-08,Company_0000104169,29093627,770543723.2020395,4848223,institutional_holding,True
0000315066,2024-07-06,Company_0001744489,96832689,588297782.8071188,8704655,institutional_holding,True
0001067983,2024-01-28,Company_0000097476,36361147,513035366.90360665,8879501,institutional_holding,True
0001364742,2024-07-15,Company_0000097476,41080191,477859615.0775733,3220716,institutional_holding,True
0001067983,2024-07-01,Company_0000353278,50349037,60198676.46007234,5877824,institutional_holding,True
0000315066,2024-09-18,Company_0000731766,68972029,325408555.8904616,578641,institutional_holding,True
0001067983,2024-05-04,Company_0000040545,65727343,296675542.3962984,363452,institutional_holding,True
0000315066,2024-02-01,Company_0000059478,98209104,131467374.03077179,4553535,institutional_holding,True
0001364742,2024-01-13,Company_0000050863,61352443,367319915.3577321,8569581,institutional_holding,True
0001364742,2024-06-28,Company_0000318154,40710914,494195501.524491,7892959,institutional_holding,True
0001067983,2024-04-12,Company_0001089113,30257580,782793101.6728523,9548090,institutional_holding,True
0001067983,2024-12-16,Company_0001283699,79911373,959109636.2912164,7181545,institutional_holding,True
0001067983,2024-12-15,Company_0000353278,11442440,757070909.3792446,1687280,institutional_holding,True
0001067983,2024-07-16,Company_0000318154,80550416,690905656.2371539,7745309,institutional_holding,True
0000315066,2024-03-05,Company_0000796343,15511401,972704595.021155,1815182,institutional_holding,True
0001067983,2024-04-19,Company_0000200406,24335304,53774805.82392501,8602078,institutional_holding,True
0001364742,2024-02-23,Company_0001114448,42382066,281893805.7100912,6591295,institutional_holding,True
0000315066,2024-11-13,Company_0001075531,39770677,125302687.84374037,8523465,institutional_holding,True
0001067983,2024-01-13,Company_0000732712,71575196,941212849.1988069,9930439,institutional_holding,True
0000315066,2024-07-19,Company_0000789019,11150452,155098515.19442534,6826616,institutional_holding,True
0001067983,2024-02-05,Company_0000109198,17974180,701172414.0205798,4080504,institutional_holding,True
0000315066,2024-05-22,Company_0001996810,38782592,908106121.4749285,2749522,institutional_holding,True
0001364742,2024-01-13,Company_0001283699,39975092,827623870.8979555,5441714,institutional_holding,True
0001067983,2024-12-07,Company_0000723125,73650493,260420539.37637714,4882102,institutional_holding,True
0000315066,2024-08-05,Company_0000310158,69553803,427346305.9720314,5263118,institutional_holding,True
0001067983,2024-06-22,Company_0000101829,83062595,514987793.7479383,8483557,institutional_holding,True
0001364742,2024-10-24,Company_0000067088,76271455,843151354.265731,6246578,institutional_holding,True
0000315066,2024-05-16,Company_0000109198,44609910,445808582.5047595,5535297,institutional_holding,True
0001067983,2024-03-23,Company_0000097745,33428407,555056826.5455247,682641,institutional_holding,True
0001067983,2024-04-27,Company_0000886982,37035590,887835097.3252038,9463687,institutional_holding,True
0000315066,2024-03-11,Company_0001594805,93200334,645792619.7856138,5354023,institutional_holding,True
0001067983,2024-07-16,Company_0000909832,46831074,346254997.7512442,1186098,institutional_holding,True
0001067983,2024-08-12,Company_0000909832,95777701,20837961.973179657,6322942,institutional_holding,True
0001364742,2024-02-28,Company_0001306965,40088698,662874484.225287,2184051,institutional_holding,True
0001067983,2024-10-16,Company_0001108524,73592147,992696678.0610449,8772315,institutional_holding,True
0001067983,2024-05-28,Company_0000070858,54289163,694349880.180388,4598819,institutional_holding,True
0000315066,2024-06-23,Company_0000318154,34728001,476630532.20118946,9484273,institutional_holding,True
0000315066,2024-07-28,Company_0000002488,55857351,565104953.8491364,5027558,institutional_holding,True
0001364742,2024-02-10,Company_0001067983,18447157,660298545.7982712,3519860,institutional_holding,True
0001364742,2024-11-19,Company_0000896878,29185586,202671227.5613151,7247977,institutional_holding,True
0001067983,2024-02-25,Company_0001306965,71857940,964341088.3833702,5595029,institutional_holding,True
0001067983,2024-05-23,Company_0000732717,29624433,878790014.8482685,7438347,institutional_holding,True
0000315066,2024-04-01,Company_0001707925,60556769,683678369.6708955,8877777,institutional_holding,True
0000315066,2024-03-09,Company_0000831001,89999545,273379940.78332597,6270570,institutional_holding,True
0001364742,2024-10-21,Company_0000070858,45749216,556951139.7121587,4569808,institutional_holding,True
0000315066,2024-01-04,Company_0002012383,88952875,328043129.7437786,7551681,institutional_holding,True
0000315066,2024-04-08,Company_0000318154,36553845,224219368.51977313,5984445,institutional_holding,True
0001364742,2024-10-21,Company_0001144967,89710313,247054319.84164998,7170609,institutional_holding,True
0001067983,2024-05-01,Company_0000072971,40637659,964423657.6833724,9209970,institutional_holding,True
0001067983,2024-03-20,Company_0001306965,26865821,825189117.3947241,8184196,institutional_holding,True
0000315066,2024-05-05,Company_0002012383,15995522,12559880.748914545,4266773,institutional_holding,True
0001067983,2024-04-25,Company_0000050863,67712820,788552997.0020761,2062677,institutional_holding,True
0001067983,2024-06-27,Company_0000104169,59112249,676215730.2217969,8261896,institutional_holding,True
0001067983,2024-05-24,Company_0000732712,79419738,856233609.7783519,316477,institutional_holding,True
0001364742,2024-01-16,Company_0001144967,63589031,556780104.0881096,9419906,institutional_holding,True
0001364742,2024-07-16,Company_0001306965,22245945,573338302.1829677,2970310,institutional_holding,True
0001067983,2024-06-01,Company_0000217410,98010131,455205133.4083931,8394369,institutional_holding,True
0001364742,2024-11-23,Company_0000884394,20987131,749718223.648348,402635,institutional_holding,True
0001067983,2024-12-26,Company_0000040545,65129945,711220677.1177807,1957085,institutional_holding,True
0000315066,2024-08-27,Company_0001403161,16641741,52210325.22626128,1249001,institutional_holding,True
0001067983,2024-05-08,Company_0000901832,85126889,675516409.962939,5198967,institutional_holding,True
0001067983,2024-06-26,Company_0001141391,43782904,171023993.4533323,653162,institutional_holding,True
0001364742,2024-04-23,Company_0001996810,68028863,213194886.43406507,9328309,institutional_holding,True
0001364742,2024-05-26,Company_0001108524,46074333,551715645.3250968,2125682,institutional_holding,True
0000315066,2024-06-12,Company_0000937966,30592083,31661437.51709299,6447908,institutional_holding,True
0001067983,2024-11-16,Company_0002070829,11610144,38550751.37892475,6034100,institutional_holding,True
0001067983,2024-10-24,Company_0001321655,69407319,567075428.9569564,3704265,institutional_holding,True
0001067983,2024-10-15,Company_0000072971,29200310,420803545.9864286,68589,institutional_holding,True
0001067983,2024-08-02,Company_0001108524,17510033,473694222.4132102,6173303,institutional_holding,True
0000315066,2024-12-13,Company_0000896878,67327626,142997500.92300707,3311699,institutional_holding,True
0001364742,2024-01-16,Company_0001467373,87388324,303190337.58326036,1375274,institutional_holding,True
0000315066,2024-10-04,Company_0001094517,37336641,202049703.98467758,1366326,institutional_holding,True
0001067983,2024-02-10,Company_0000200406,97493476,342086884.7270631,2988065,institutional_holding,True
0001067983,2024-10-14,Company_0000080424,30435643,731394411.3094941,2818683,institutional_holding,True
0001067983,2024-04-19,Company_0000072971,84639271,292186541.8684098,4774397,institutional_holding,True
0001067983,2024-12-21,Company_0001000184,17264242,942718482.1078843,3301604,institutional_holding,True
0001364742,2024-07-13,Company_0001707925,96064648,944575794.5107213,1774327,institutional_holding,True
0000315066,2024-08-14,Company_0000310764,46149033,358098996.33579206,7653503,institutional_holding,True
0001364742,2024-03-02,Company_0000077476,66428511,608339958.4324589,6133569,institutional_holding,True
0000315066,2024-07-15,Company_0000896878,34966056,52375091.51278296,1030039,institutional_holding,True
0001067983,2024-08-20,Company_0001306965,53780139,830594000.4357139,9787140,institutional_holding,True
0001364742,2024-04-06,Company_0001596532,32475398,653615158.5185934,3661440,institutional_holding,True
0000315066,2024-01-18,Company_0000093410,32485860,882856230.9719553,7496651,institutional_holding,True
0001067983,2024-05-01,Company_0000019617,94601995,973305268.5284334,6187173,institutional_holding,True
0001364742,2024-07-28,Company_0001393818,24996221,123571504.10879461,3551053,institutional_holding,True
0001067983,2024-01-04,Company_0001973239,29289623,304808454.2852883,5192126,institutional_holding,True
0001067983,2024-01-22,Company_0000901832,10634188,895064440.2920766,1183119,institutional_holding,True
0001364742,2024-11-24,Company_0000353278,15666881,50399765.506175466,8881017,institutional_holding,True
0000315066,2024-12-19,Company_0000018230,24668864,106663967.23653005,7914811,institutional_holding,True
0001067983,2024-11-15,Company_0000885725,33034134,638678010.1992044,7914941,institutional_holding,True
0001364742,2024-07-03,Company_0000001800,72007208,21364123.811053734,4940467,institutional_holding,True
0000315066,2024-07-12,Company_0001089113,15920217,682845510.8837403,4238672,institutional_holding,True
0001067983,2024-10-18,Company_0000895421,57081468,297427572.93324065,981907,institutional_holding,True
0001364742,2024-03-21,Company_0000070858,72250577,103876780.30515447,4263906,institutional_holding,True
0001067983,2024-12-16,Company_0000885725,10443011,125580963.85604559,1236501,institutional_holding,True
0001364742,2024-02-19,Company_0001000275,58649227,413326721.4494133,7614292,institutional_holding,True
0001067983,2024-01-20,Company_0001707925,80844167,526088772.06570435,68678,institutional_holding,True
0001067983,2024-02-17,Company_0001000184,17438607,149413061.0585016,8369343,institutional_holding,True
0001067983,2024-08-05,Company_0000316709,68620894,133774031.61683775,9507632,institutional_holding,True
0001364742,2024-03-09,Company_0001318605,42295444,857680037.2892607,6708472,institutional_holding,True
0000315066,2024-03-12,Company_0000753308,76652578,16939650.747359134,1461182,institutional_holding,True
0001067983,2024-04-22,Company_0000101829,20075457,143054244.84541246,659951,institutional_holding,True
0001364742,2024-03-19,Company_0002012383,69242970,942471935.689709,4602200,institutional_holding,True
0001067983,2024-11-28,Company_0001326801,18911999,274250805.66409916,741458,institutional_holding,True
0001067983,2024-06-24,Company_0000789019,91556657,722314453.2429171,543182,institutional_holding,True
0001364742,2024-09-26,Company_0000811809,47362464,967150373.8199974,4083873,institutional_holding,True
0001067983,2024-02-05,Company_0000753308,43457850,713878324.0233123,8794040,institutional_holding,True
0001067983,2024-04-24,Company_0001067983,27973422,992889416.0269923,7767416,institutional_holding,True
0000315066,2024-10-05,Company_0001973239,71156537,601077114.67773,693542,institutional_holding,True
0001067983,2024-11-06,Company_0001403161,75685859,454705205.6743703,8034407,institutional_holding,True
0000315066,2024-03-07,Company_0001035267,54746459,632093175.9860382,2056155,institutional_holding,True
0000315066,2024-07-02,Company_0000353278,96358683,608866324.4840981,7376728,institutional_holding,True
0000315066,2024-04-15,Company_0000101829,80478377,280397193.51610965,1887340,institutional_holding,True
0001364742,2024-05-04,Company_0000109198,90222776,210568840.01625744,3351769,institutional_holding,True
0000315066,2024-03-24,Company_0000200406,81385877,733132623.3410424,4076461,institutional_holding,True
0001067983,2024-02-22,Company_0000093410,71636680,42035852.20548385,9941282,institutional_holding,True
0001067983,2024-12-04,Company_0000723125,37823220,442787358.28559905,7328654,institutional_holding,True
0000315066,2024-12-10,Company_0000885725,24987594,72427485.84033632,4671918,institutional_holding,True
0001067983,2024-11-17,Company_0000072971,52876603,425304025.18350637,5875343,institutional_holding,True
0001067983,2024-07-15,Company_0000318154,60132318,557378029.0874882,619344,institutional_holding,True
0001067983,2024-04-26,Company_0001551152,18672841,197297693.35801202,4098604,institutional_holding,True
0001364742,2024-11-10,Company_0000072971,22719293,297583906.37117046,5027724,institutional_holding,True
0001364742,2024-11-22,Company_0000070858,95558460,49110763.96125622,4393247,institutional_holding,True
0000315066,2024-06-27,Company_0000886982,14577222,261894265.35555124,3302587,institutional_holding,True
0001364742,2024-08-25,Company_0000034088,30712865,990515639.6352501,6140569,institutional_holding,True
0001364742,2024-11-03,Company_0001141391,86191504,276130410.93026525,8825294,institutional_holding,True
0001067983,2024-06-08,Company_0000097476,20401419,452074822.1750472,4071121,institutional_holding,True
0000315066,2024-08-05,Company_0000811809,58120859,88988545.61887302,5699955,institutional_holding,True
0000315066,2024-05-01,Company_0000804328,66936171,937218454.8546913,8242093,institutional_holding,True
0001364742,2024-07-14,Company_0001035267,12348732,235270110.08271894,7465589,institutional_holding,True
0001364742,2024-02-15,Company_0000001800,89877970,273155543.78653705,7965975,institutional_holding,True
0001364742,2024-03-24,Company_0000820313,19894626,150450667.72180218,707641,institutional_holding,True
0001364742,2024-11-03,Company_0000820313,58803723,851776158.7980326,1782845,institutional_holding,True
0000315066,2024-10-11,Company_0001751008,60083834,827909140.8498169,6785037,institutional_holding,True
0001364742,2024-05-13,Company_0001141391,15673556,719667248.8094559,8235159,institutional_holding,True
0000315066,2024-11-25,Company_0000707549,54463893,977593974.2036648,9178090,institutional_holding,True
0000315066,2024-11-13,Company_0001403161,81604404,799615310.0467852,1051768,institutional_holding,True
0001364742,2024-03-11,Company_0000072971,70653474,761583330.046706,7435915,institutional_holding,True
0000315066,2024-07-04,Company_0000796343,54184046,209177414.7713703,6989669,institutional_holding,True
0001364742,2024-04-12,Company_0001067839,98008882,462912184.71771514,7779170,institutional_holding,True
0000315066,2024-02-04,Company_0000313838,48686238,3393028.993222761,3960196,institutional_holding,True
0000315066,2024-02-16,Company_0001341439,38263288,132893558.25806886,5270437,institutional_holding,True
0000315066,2024-05-06,Company_0000895421,10017109,875048700.7353667,8738836,institutional_holding,True
0001067983,2024-05-09,Company_0001000184,83796916,566893875.543602,1204524,institutional_holding,True
0001364742,2024-12-25,Company_0000909832,16985246,574703017.4761475,7087050,institutional_holding,True
0001067983,2024-07-10,Company_0000097476,85731026,159613872.92814124,5443945,institutional_holding,True
0001364742,2024-12-26,Company_0000732717,60644163,30658731.869440116,875740,institutional_holding,True
0001364742,2024-10-05,Company_0001114448,44706959,562185464.6248194,3624779,institutional_holding,True
0001067983,2024-04-28,Company_0000101829,29350817,150383894.82396072,146056,institutional_holding,True
0000315066,2024-08-22,Company_0000019617,13551317,796240407.7432418,9462325,institutional_holding,True
0001067983,2024-06-24,Company_0000200406,69552475,959330153.3189528,5069537,institutional_holding,True
0001364742,2024-01-03,Company_0001707925,99150039,533135174.2993037,1203170,institutional_holding,True
0000315066,2024-08-09,Company_0001283699,25461275,827716343.28203,8529388,institutional_holding,True
0001364742,2024-09-15,Company_0001596532,35774958,923014468.3310093,8476398,institutional_holding,True
0001067983,2024-09-13,Company_0000884394,37581477,941982356.2041383,7737313,institutional_holding,True
0000315066,2024-03-03,Company_0001318605,90659263,589297227.5057644,2273682,institutional_holding,True
0001364742,2024-03-11,Company_0000789019,19047650,389772665.7195747,309047,institutional_holding,True
0000315066,2024-03-26,Company_0000753308,65068996,404174478.5092545,6401321,institutional_holding,True
0000315066,2024-08-13,Company_0000063908,57050995,171817790.1272083,5979805,institutional_holding,True
0001067983,2024-03-08,Company_0001067839,99077088,208007765.49585325,2072103,institutional_holding,True
0001067983,2024-04-08,Company_0000310764,71028224,240960979.62782532,7395669,institutional_holding,True
0001067983,2024-09-26,Company_0000018230,83717277,753223994.0410223,7198493,institutional_holding,True
0001364742,2024-04-04,Company_0001467373,53133771,365897319.1258726,5306481,institutional_holding,True
0000315066,2024-07-17,Company_0000093410,90504263,668840780.332396,7866579,institutional_holding,True
0001364742,2024-11-10,Company_0000064040,72625420,225506562.25450805,3093805,institutional_holding,True
0000315066,2024-01-28,Company_0000937966,31043358,330694567.36566937,3991383,institutional_holding,True
0001364742,2024-10-08,Company_0000006951,29846496,35546376.27273816,2087303,institutional_holding,True
0001067983,2024-02-27,Company_0000318154,78842239,296685488.86879003,1275838,institutional_holding,True
0000315066,2024-10-13,Company_0001751008,79862366,12269593.257248301,610004,institutional_holding,True
0001364742,2024-05-22,Company_0000109198,77857042,989215633.0219758,9599907,institutional_holding,True
0001067983,2024-02-23,Company_0000811809,54948121,63820619.10816902,9021993,institutional_holding,True
0001067983,2024-02-03,Company_0000310158,61861708,736114143.7120545,6458031,institutional_holding,True
0000315066,2024-11-04,Company_0000732717,70518729,950148588.3966233,2267868,institutional_holding,True
0001364742,2024-08-19,Company_0001035267,69267618,365850488.5622828,4007204,institutional_holding,True
0001067983,2024-07-10,Company_0000313838,76231711,437128624.7037133,5467327,institutional_holding,True
0000315066,2024-01-03,Company_0000946770,88422009,334339102.8072887,7587846,institutional_holding,True
0001364742,2024-07-15,Company_0000885725,58999019,549192497.5720457,9728016,institutional_holding,True
0000315066,2024-09-03,Company_0000040545,16256290,310430335.4938836,1881209,institutional_holding,True
0001364742,2024-10-10,Company_0001075531,43568774,417490242.22565335,1482275,institutional_holding,True
0001067983,2024-03-24,Company_0000217410,95119505,917485346.5481541,1437724,institutional_holding,True
0001067983,2024-01-16,Company_0000104169,14658100,774840846.333755,2815506,institutional_holding,True
0001067983,2024-01-03,Company_0001737806,30459179,175083125.74538195,6336839,institutional_holding,True
0001364742,2024-02-05,Company_0000059478,58720473,527822330.2581011,2218198,institutional_holding,True
0001364742,2024-01-11,Company_0000001800,41994400,535154862.9705257,8689314,institutional_holding,True
0000315066,2024-04-08,Company_0000707549,16667842,92109224.91372696,3732837,institutional_holding,True
0000315066,2024-09-09,Company_0000217410,74420499,406307776.7208305,794083,institutional_holding,True
0001364742,2024-09-20,Company_0001543151,92367291,157987208.2889148,1887789,institutional_holding,True
0001364742,2024-07-05,Company_0000884394,84496102,893412229.80755,8550800,institutional_holding,True
0001067983,2024-06-20,Company_0000804328,29989241,209122173.28758404,1497200,institutional_holding,True
0000315066,2024-08-25,Company_0000012927,37069157,982638752.6573436,2306606,institutional_holding,True
0001067983,2024-06-13,Company_0000318154,85429632,502166697.94908154,3166466,institutional_holding,True
0001067983,2024-12-25,Company_0001594805,24418003,776047675.6691825,3364108,institutional_holding,True
0001364742,2024-06-06,Company_0001000275,78861848,585174181.7625657,2269532,institutional_holding,True
0001364742,2024-05-05,Company_0000811809,77859951,734242925.9647632,3299376,institutional_holding,True
0000315066,2024-07-09,Company_0000316709,20698820,967445458.624244,4596884,institutional_holding,True
0000315066,2024-11-25,Company_0001141391,19971070,226969929.426735,5664612,institutional_holding,True
0001067983,2024-07-23,Company_0000858877,44533385,280812156.30080473,6409949,institutional_holding,True
0001364742,2024-11-17,Company_0000004962,63659323,193333912.32402274,1247236,institutional_holding,True
0001364742,2024-06-20,Company_0000070858,79096924,929090122.0589111,333776,institutional_holding,True
0000315066,2024-05-17,Company_0000072971,24813188,80506226.03589343,2969518,institutional_holding,True
0000315066,2024-01-27,Company_0000097476,91739584,787597183.6260017,2067974,institutional_holding,True
0000315066,2024-07-21,Company_0000318154,95782687,199848509.41321886,2850029,institutional_holding,True
0001067983,2024-05-01,Company_0001018724,61525767,149365559.29498318,245701,institutional_holding,True
0001067983,2024-08-06,Company_0001089113,25794858,903917388.1627083,1099869,institutional_holding,True
0000315066,2024-03-16,Company_0000050863,66426740,165790544.43988657,2661755,institutional_holding,True
0001067983,2024-10-10,Company_0001393818,96573189,823754467.7228578,8010616,institutional_holding,True
0001067983,2024-11-12,Company_0000796343,65505198,907151440.7693505,7024297,institutional_holding,True
0001067983,2024-09-07,Company_0000310158,77688793,35029199.18093616,2920721,institutional_holding,True
0001364742,2024-11-08,Company_0001393818,46395739,140264704.37292808,4043870,institutional_holding,True
0000315066,2024-03-20,Company_0000707549,58156432,673268923.1549729,8744820,institutional_holding,True
0001364742,2024-02-11,Company_0001045810,16825403,872848405.1547838,9360996,institutional_holding,True
0001364742,2024-12-23,Company_0000072971,58148569,207387513.5404017,6706303,institutional_holding,True
0001364742,2024-10-18,Company_0000318154,87914348,673700687.1452149,1251495,institutional_holding,True
0000315066,2024-12-20,Company_0000884394,47037297,267708792.90457833,1972963,institutional_holding,True
0001364742,2024-05-06,Company_0001108524,79713396,338679064.6614276,4574282,institutional_holding,True
0001364742,2024-10-04,Company_0001045810,90634305,895096147.5773631,694731,institutional_holding,True
0001067983,2024-03-17,Company_0000310764,59669487,928544151.5740383,6766482,institutional_holding,True
0000315066,2024-12-21,Company_0001403161,50957461,788706958.8679295,8028809,institutional_holding,True
